,NIP,Cl_Parcours1,Cl_T1,X_abscisse
731,N201805569,0.0,1.0,21.50313152400834
748,N201805782,0.0,1.0,21.60751565762003
757,N201805900,0.0,1.0,21.711899791231723
764,N201805966,0.0,1.0,21.816283924843415
40,N199704298,0.0,1.0,21.920668058455107
666,N201804767,0.0,1.0,22.0250521920668
751,N201805798,0.0,1.0,22.12943632567849
683,N201805078,0.0,1.0,22.233820459290182
720,N201805440,0.0,1.0,22.338204592901874
747,N201805767,0.0,1.0,22.442588726513566
624,N201804104,0.0,1.0,22.54697286012526
7,N198510292,0.0,1.0,22.65135699373695
647,N201804465,0.0,1.0,22.755741127348642
700,N201805242,0.0,1.0,22.860125260960334
0,N198300511,0.0,1.0,22.964509394572026
660,N201804681,0.0,1.0,23.068893528183718
689,N201805117,0.0,1.0,23.17327766179541
753,N201805833,0.0,1.0,23.277661795407102
626,N201804119,0.0,1.0,23.382045929018794
669,N201804852,0.0,1.0,23.486430062630486
742,N201805724,0.0,1.0,23.590814196242178
619,N201803904,0.0,1.0,23.69519832985387
758,N201805928,0.0,1.0,23.799582463465562
772,N201806070,0.0,1.0,23.903966597077254
730,N201805561,0.0,1.0,24.008350730688946
653,N201804586,0.0,1.0,24.112734864300638
677,N201804956,0.0,1.0,24.21711899791233
740,N201805693,0.0,1.0,24.32150313152402
819,N201806507,0.0,1.0,24.425887265135714
634,N201804328,0.0,1.0,24.530271398747406
769,N201806055,0.0,1.0,24.634655532359098
829,N201806577,0.0,1.0,24.73903966597079
225,N201306174,0.0,1.0,24.84342379958248
65,N200301118,0.0,1.0,24.947807933194174
832,N201806589,0.0,1.0,25.052192066805866
840,N201806639,0.0,1.0,25.156576200417557
721,N201805448,0.0,1.0,25.26096033402925
878,N201807038,0.0,1.0,25.36534446764094
122,N200804671,0.0,1.0,25.469728601252633
783,N201806254,0.0,1.0,25.574112734864325
895,N201807197,0.0,1.0,25.678496868476017
19,N198902913,0.0,1.0,25.78288100208771
897,N201807215,0.0,1.0,25.8872651356994
670,N201804871,0.0,1.0,25.991649269311093
850,N201806739,0.0,1.0,26.096033402922785
906,N201807347,0.0,1.0,26.200417536534477
939,N201900023,0.0,1.0,26.30480167014617
726,N201805499,0.0,1.0,26.40918580375786
325,N201600360,0.0,1.0,26.513569937369553
797,N201806349,0.0,1.0,26.617954070981245
820,N201806512,0.0,1.0,26.722338204592937
862,N201806851,0.0,1.0,26.82672233820463
836,N201806601,0.0,1.0,26.93110647181632
705,N201805272,0.0,1.0,27.035490605428013
71,N200303315,0.0,1.0,27.139874739039705
467,N201706490,0.0,1.0,27.244258872651397
866,N201806895,0.0,1.0,27.34864300626309
900,N201807236,0.0,1.0,27.45302713987478
682,N201805065,0.0,1.0,27.557411273486473
833,N201806590,0.0,1.0,27.661795407098165
902,N201807288,0.0,1.0,27.766179540709857
848,N201806718,0.0,1.0,27.87056367432155
766,N201805992,0.0,1.0,27.97494780793324
823,N201806541,0.0,1.0,28.079331941544933
879,N201807044,0.0,1.0,28.183716075156624
329,N201600921,0.0,1.0,28.288100208768316
722,N201805463,0.0,1.0,28.39248434238001
910,N201807407,0.0,1.0,28.4968684759917
144,N200905749,0.0,1.0,28.601252609603392
406,N201702085,0.0,1.0,28.705636743215084
637,N201804353,0.0,1.0,28.810020876826776
640,N201804398,0.0,1.0,28.91440501043847
852,N201806749,0.0,1.0,29.01878914405016
182,N201202367,0.0,1.0,29.123173277661852
894,N201807179,0.0,1.0,29.227557411273544
192,N201204874,0.0,1.0,29.331941544885236
933,N201900017,0.0,1.0,29.436325678496928
811,N201806474,0.0,1.0,29.54070981210862
838,N201806627,0.0,1.0,29.645093945720312
780,N201806193,0.0,1.0,29.749478079332004
168,N201105723,0.0,1.0,29.853862212943696
715,N201805343,0.0,1.0,29.958246346555388
736,N201805626,0.0,1.0,30.06263048016708
679,N201804973,0.0,1.0,30.167014613778772
892,N201807157,0.0,1.0,30.271398747390464
746,N201805760,0.0,1.0,30.375782881002156
49,N200000242,0.0,1.0,30.480167014613848
446,N201705187,0.0,1.0,30.58455114822554
11,N198601213,0.0,1.0,30.68893528183723
650,N201804566,0.0,1.0,30.793319415448924
745,N201805750,0.0,1.0,30.897703549060616
29,N199402356,0.0,1.0,31.002087682672308
39,N199703916,0.0,1.0,31.106471816284
767,N201806034,0.0,1.0,31.21085594989569
955,N201900042,0.0,1.0,31.315240083507383
912,N201807410,0.0,1.0,31.419624217119075
877,N201807036,0.0,1.0,31.524008350730767
138,N200904254,0.0,1.0,31.62839248434246
154,N201006229,0.0,1.0,31.73277661795415
110,N200705092,0.0,1.0,31.837160751565843
800,N201806398,0.0,1.0,31.941544885177535
834,N201806591,0.0,1.0,32.045929018789224
674,N201804921,0.0,1.0,32.15031315240091
759,N201805931,0.0,1.0,32.2546972860126
646,N201804453,0.0,1.0,32.35908141962429
870,N201806931,0.0,1.0,32.46346555323598
727,N201805502,0.0,1.0,32.567849686847666
656,N201804637,0.0,1.0,32.672233820459354
